fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
2363,car,0.54,318,1062,313,1134,344,N/A,0.0,0,0,0,0,N/A
2364,car,0.54,307,1289,321,1333,354,N/A,0.0,0,0,0,0,N/A
2364,car,0.94,305,0,270,686,760,N/A,0.0,0,0,0,0,N/A
2364,car,0.58,314,1427,323,1514,379,N/A,0.0,0,0,0,0,N/A
2364,car,0.47,318,1062,313,1136,345,N/A,0.0,0,0,0,0,N/A
2365,car,0.59,307,1288,320,1332,354,N/A,0.0,0,0,0,0,N/A
2365,car,0.95,305,0,266,658,799,N/A,0.0,0,0,0,0,N/A
2365,car,0.59,314,1427,323,1514,379,N/A,0.0,0,0,0,0,N/A
2365,car,0.54,318,1067,313,1139,346,N/A,0.0,0,0,0,0,N/A
2366,car,0.60,307,1287,320,1332,354,N/A,0.0,0,0,0,0,N/A
2366,car,0.93,305,0,265,625,839,N/A,0.0,0,0,0,0,N/A
2366,car,0.59,314,1427,323,1513,380,N/A,0.0,0,0,0,0,N/A
2366,car,0.60,318,1069,314,1141,347,N/A,0.0,0,0,0,0,N/A
2367,car,0.64,307,1286,320,1331,355,N/A,0.0,0,0,0,0,N/A
2367,car,0.92,305,0,263,588,888,N/A,0.0,0,0,0,0,N/A
2367,car,0.59,314,1427,323,1513,380,N/A,0.0,0,0,0,0,N/A
2367,car,0.53,318,1071,314,1143,347,N/A,0.0,0,0,0,0,N/A
2368,car,0.63,307,1286,320,1331,355,N/A,0.0,0,0,0,0,N/A
2368,car,0.91,305,0,260,547,864,N/A,0.0,0,0,0,0,N/A
2368,car,0.59,314,1427,322,1513,379,N/A,0.0,0,0,0,0,N/A
2368,car,0.50,318,1074,314,1145,347,N/A,0.0,0,0,0,0,N/A
2369,car,0.63,307,1285,320,1331,354,N/A,0.0,0,0,0,0,N/A
2369,car,0.89,305,0,257,502,843,N/A,0.0,0,0,0,0,N/A
2369,car,0.59,314,1427,322,1513,380,N/A,0.0,0,0,0,0,N/A
2369,car,0.55,318,1076,312,1150,347,N/A,0.0,0,0,0,0,N/A
2370,car,0.64,307,1285,320,1331,354,N/A,0.0,0,0,0,0,N/A
2370,car,0.89,305,0,253,448,834,N/A,0.0,0,0,0,0,N/A
2370,car,0.59,314,1427,322,1513,380,N/A,0.0,0,0,0,0,N/A
2370,car,0.59,318,1078,312,1153,347,N/A,0.0,0,0,0,0,N/A
2371,car,0.64,307,1283,319,1329,353,N/A,0.0,0,0,0,0,N/A
2371,car,0.91,305,0,251,392,826,N/A,0.0,0,0,0,0,N/A
2371,car,0.59,314,1427,323,1513,380,N/A,0.0,0,0,0,0,N/A
2371,car,0.58,318,1083,312,1155,347,N/A,0.0,0,0,0,0,N/A
2372,car,0.61,307,1282,318,1328,353,N/A,0.0,0,0,0,0,N/A
2372,car,0.93,305,0,254,321,826,N/A,0.0,0,0,0,0,N/A
2372,car,0.58,314,1426,323,1513,380,N/A,0.0,0,0,0,0,N/A
2372,car,0.63,318,1085,311,1157,348,N/A,0.0,0,0,0,0,N/A
2373,car,0.65,307,1281,318,1327,353,N/A,0.0,0,0,0,0,N/A
2373,car,0.90,305,0,261,242,851,N/A,0.0,0,0,0,0,N/A
2373,car,0.58,314,1426,323,1513,380,N/A,0.0,0,0,0,0,N/A
2373,car,0.58,318,1087,312,1158,348,N/A,0.0,0,0,0,0,N/A
2374,car,0.65,307,1281,318,1328,353,N/A,0.0,0,0,0,0,N/A
2374,car,0.83,305,0,318,146,888,N/A,0.0,0,0,0,0,N/A
2374,car,0.59,314,1427,323,1514,380,N/A,0.0,0,0,0,0,N/A
2374,car,0.59,318,1088,313,1158,346,N/A,0.0,0,0,0,0,N/A
2375,car,0.58,307,1279,318,1328,354,N/A,0.0,0,0,0,0,N/A
2375,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2375,car,0.63,318,1091,314,1158,346,N/A,0.0,0,0,0,0,N/A
2376,car,0.54,307,1279,318,1327,353,N/A,0.0,0,0,0,0,N/A
2376,car,0.58,314,1426,323,1514,380,N/A,0.0,0,0,0,0,N/A
2376,car,0.57,318,1092,314,1159,345,N/A,0.0,0,0,0,0,N/A
2377,car,0.51,307,1280,319,1327,353,N/A,0.0,0,0,0,0,N/A
2377,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2377,car,0.50,318,1096,313,1160,348,N/A,0.0,0,0,0,0,N/A
2378,car,0.55,307,1280,319,1328,353,N/A,0.0,0,0,0,0,N/A
2378,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2378,car,0.52,318,1097,312,1163,347,N/A,0.0,0,0,0,0,N/A
2379,car,0.55,307,1281,319,1328,353,N/A,0.0,0,0,0,0,N/A
2379,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2379,car,0.52,318,1099,312,1165,347,N/A,0.0,0,0,0,0,N/A
2380,car,0.55,307,1280,319,1328,353,N/A,0.0,0,0,0,0,N/A
2380,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2380,car,0.57,318,1099,311,1166,347,N/A,0.0,0,0,0,0,N/A
2381,car,0.53,307,1280,319,1326,353,N/A,0.0,0,0,0,0,N/A
2381,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2381,car,0.57,318,1101,311,1166,347,N/A,0.0,0,0,0,0,N/A
2382,car,0.56,307,1280,319,1326,353,N/A,0.0,0,0,0,0,N/A
2382,car,0.59,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2382,car,0.54,318,1102,311,1168,347,N/A,0.0,0,0,0,0,N/A
2383,car,0.54,307,1279,319,1328,353,N/A,0.0,0,0,0,0,N/A
2383,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2383,car,0.59,318,1102,312,1169,347,N/A,0.0,0,0,0,0,N/A
2384,car,0.56,307,1275,319,1328,353,N/A,0.0,0,0,0,0,N/A
2384,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2384,car,0.62,318,1104,312,1169,347,N/A,0.0,0,0,0,0,N/A
2385,car,0.55,307,1274,319,1328,352,N/A,0.0,0,0,0,0,N/A
2385,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2385,car,0.59,318,1107,312,1171,347,N/A,0.0,0,0,0,0,N/A
2386,car,0.48,307,1273,320,1326,353,N/A,0.0,0,0,0,0,N/A
2386,car,0.57,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2386,car,0.57,318,1108,313,1172,347,N/A,0.0,0,0,0,0,N/A
2387,car,0.40,307,1273,319,1321,353,N/A,0.0,0,0,0,0,N/A
2387,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2387,car,0.61,318,1110,313,1173,347,N/A,0.0,0,0,0,0,N/A
2388,car,0.42,307,1271,319,1317,352,N/A,0.0,0,0,0,0,N/A
2388,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2388,car,0.61,318,1114,313,1174,347,N/A,0.0,0,0,0,0,N/A
2389,car,0.58,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2389,car,0.59,318,1115,313,1177,347,N/A,0.0,0,0,0,0,N/A
2389,car,0.40,316,1348,326,1400,358,N/A,0.0,0,0,0,0,N/A
2390,car,0.58,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2390,car,0.61,318,1116,313,1179,347,N/A,0.0,0,0,0,0,N/A
2390,car,0.41,316,1349,326,1400,358,N/A,0.0,0,0,0,0,N/A
2391,car,0.59,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2391,car,0.64,318,1122,315,1180,347,N/A,0.0,0,0,0,0,N/A
2391,car,0.42,316,1350,326,1401,358,N/A,0.0,0,0,0,0,N/A
2391,car,0.43,307,1268,319,1311,351,N/A,0.0,0,0,0,0,N/A
2392,car,0.59,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2392,car,0.68,318,1123,315,1180,347,N/A,0.0,0,0,0,0,N/A
2392,car,0.42,316,1351,326,1401,358,N/A,0.0,0,0,0,0,N/A
2393,car,0.59,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2393,car,0.62,318,1129,316,1181,347,N/A,0.0,0,0,0,0,N/A
2393,car,0.41,316,1351,326,1401,358,N/A,0.0,0,0,0,0,N/A
2394,car,0.60,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2394,car,0.65,318,1133,318,1182,347,N/A,0.0,0,0,0,0,N/A
2394,car,0.40,316,1352,326,1401,358,N/A,0.0,0,0,0,0,N/A
2395,car,0.57,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2395,car,0.66,318,1134,318,1183,347,N/A,0.0,0,0,0,0,N/A
2395,car,0.40,316,1352,326,1401,358,N/A,0.0,0,0,0,0,N/A
2396,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2396,car,0.69,318,1134,318,1185,348,N/A,0.0,0,0,0,0,N/A
2396,car,0.41,316,1353,326,1401,358,N/A,0.0,0,0,0,0,N/A
2397,car,0.57,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2397,car,0.65,318,1135,318,1185,347,N/A,0.0,0,0,0,0,N/A
2397,car,0.41,316,1354,326,1401,358,N/A,0.0,0,0,0,0,N/A
2398,car,0.57,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2398,car,0.67,318,1136,318,1186,347,N/A,0.0,0,0,0,0,N/A
2398,car,0.42,316,1354,326,1402,358,N/A,0.0,0,0,0,0,N/A
2399,car,0.58,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2399,car,0.61,318,1137,317,1187,347,N/A,0.0,0,0,0,0,N/A
2399,car,0.41,316,1354,326,1401,358,N/A,0.0,0,0,0,0,N/A
2400,car,0.57,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2400,car,0.58,318,1138,317,1188,347,N/A,0.0,0,0,0,0,N/A
2400,car,0.42,316,1351,326,1401,358,N/A,0.0,0,0,0,0,N/A
2401,car,0.57,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2401,car,0.63,318,1140,317,1190,347,N/A,0.0,0,0,0,0,N/A
2401,car,0.41,316,1351,326,1401,358,N/A,0.0,0,0,0,0,N/A
2402,car,0.57,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2402,car,0.68,318,1140,317,1190,348,N/A,0.0,0,0,0,0,N/A
2402,car,0.42,316,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2402,car,0.45,307,1262,321,1303,349,N/A,0.0,0,0,0,0,N/A
2403,car,0.56,314,1426,323,1513,379,N/A,0.0,0,0,0,0,N/A
2403,car,0.70,318,1141,316,1190,348,N/A,0.0,0,0,0,0,N/A
2403,car,0.41,316,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2403,car,0.50,307,1263,321,1303,349,N/A,0.0,0,0,0,0,N/A
2404,car,0.56,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2404,car,0.67,318,1142,316,1191,347,N/A,0.0,0,0,0,0,N/A
2404,car,0.41,316,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2404,car,0.52,307,1263,321,1303,350,N/A,0.0,0,0,0,0,N/A
2405,car,0.56,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2405,car,0.65,318,1143,316,1192,348,N/A,0.0,0,0,0,0,N/A
2405,car,0.40,316,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2405,car,0.52,307,1261,321,1303,350,N/A,0.0,0,0,0,0,N/A
2406,car,0.56,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2406,car,0.64,318,1143,316,1193,347,N/A,0.0,0,0,0,0,N/A
2406,car,0.48,307,1257,320,1301,350,N/A,0.0,0,0,0,0,N/A
2407,car,0.56,314,1426,322,1514,379,N/A,0.0,0,0,0,0,N/A
2407,car,0.63,318,1143,315,1194,347,N/A,0.0,0,0,0,0,N/A
2407,car,0.44,307,1257,320,1300,350,N/A,0.0,0,0,0,0,N/A
2408,car,0.57,314,1426,322,1514,379,N/A,0.0,0,0,0,0,N/A
2408,car,0.65,318,1145,315,1196,347,N/A,0.0,0,0,0,0,N/A
2408,car,0.43,307,1257,320,1300,350,N/A,0.0,0,0,0,0,N/A
2408,car,0.41,321,1348,326,1400,358,N/A,0.0,0,0,0,0,N/A
2409,car,0.56,314,1426,322,1514,379,N/A,0.0,0,0,0,0,N/A
2409,car,0.69,318,1146,315,1196,347,N/A,0.0,0,0,0,0,N/A
2409,car,0.44,307,1257,319,1300,350,N/A,0.0,0,0,0,0,N/A
2409,car,0.41,321,1348,326,1400,358,N/A,0.0,0,0,0,0,N/A
2410,car,0.56,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2410,car,0.71,318,1147,315,1197,347,N/A,0.0,0,0,0,0,N/A
2410,car,0.44,307,1257,319,1299,350,N/A,0.0,0,0,0,0,N/A
2410,car,0.42,321,1349,326,1400,358,N/A,0.0,0,0,0,0,N/A
2411,car,0.56,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2411,car,0.67,318,1148,314,1197,347,N/A,0.0,0,0,0,0,N/A
2411,car,0.50,307,1256,319,1298,350,N/A,0.0,0,0,0,0,N/A
2411,car,0.42,321,1348,326,1400,358,N/A,0.0,0,0,0,0,N/A
2412,car,0.56,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2412,car,0.66,318,1149,313,1197,347,N/A,0.0,0,0,0,0,N/A
2412,car,0.54,307,1254,319,1298,350,N/A,0.0,0,0,0,0,N/A
2412,car,0.41,321,1348,326,1399,358,N/A,0.0,0,0,0,0,N/A
2413,car,0.55,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2413,car,0.65,318,1150,313,1198,348,N/A,0.0,0,0,0,0,N/A
2413,car,0.42,307,1254,320,1295,350,N/A,0.0,0,0,0,0,N/A
2413,car,0.42,321,1348,326,1399,358,N/A,0.0,0,0,0,0,N/A
2414,car,0.57,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2414,car,0.67,318,1149,314,1198,348,N/A,0.0,0,0,0,0,N/A
2414,car,0.41,321,1349,326,1400,358,N/A,0.0,0,0,0,0,N/A
2415,car,0.54,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2415,car,0.69,318,1149,314,1198,348,N/A,0.0,0,0,0,0,N/A
2415,car,0.44,321,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2416,car,0.56,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2416,car,0.71,318,1149,315,1198,347,N/A,0.0,0,0,0,0,N/A
2416,car,0.43,321,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2417,car,0.56,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2417,car,0.69,318,1150,314,1199,347,N/A,0.0,0,0,0,0,N/A
2417,car,0.43,321,1349,326,1399,358,N/A,0.0,0,0,0,0,N/A
2418,car,0.55,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2418,car,0.62,318,1152,314,1199,346,N/A,0.0,0,0,0,0,N/A
2418,car,0.43,321,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2419,car,0.55,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2419,car,0.61,318,1152,315,1199,347,N/A,0.0,0,0,0,0,N/A
2419,car,0.42,321,1351,326,1400,358,N/A,0.0,0,0,0,0,N/A
2420,car,0.56,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2420,car,0.60,318,1154,314,1199,346,N/A,0.0,0,0,0,0,N/A
2420,car,0.43,321,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2421,car,0.55,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2421,car,0.65,318,1154,313,1199,346,N/A,0.0,0,0,0,0,N/A
2421,car,0.43,321,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2422,car,0.56,314,1425,323,1513,379,N/A,0.0,0,0,0,0,N/A
2422,car,0.69,318,1154,313,1200,346,N/A,0.0,0,0,0,0,N/A
2422,car,0.43,321,1349,326,1400,358,N/A,0.0,0,0,0,0,N/A
2423,car,0.56,314,1425,323,1513,379,N/A,0.0,0,0,0,0,N/A
2423,car,0.70,318,1154,313,1201,346,N/A,0.0,0,0,0,0,N/A
2423,car,0.42,321,1351,327,1400,358,N/A,0.0,0,0,0,0,N/A
2424,car,0.56,314,1425,323,1513,379,N/A,0.0,0,0,0,0,N/A
2424,car,0.71,318,1154,314,1201,347,N/A,0.0,0,0,0,0,N/A
2424,car,0.42,321,1351,327,1400,358,N/A,0.0,0,0,0,0,N/A
2425,car,0.56,314,1425,323,1513,379,N/A,0.0,0,0,0,0,N/A
2425,car,0.68,318,1156,314,1202,347,N/A,0.0,0,0,0,0,N/A
2426,car,0.55,314,1425,322,1513,379,N/A,0.0,0,0,0,0,N/A
2426,car,0.61,318,1157,315,1203,347,N/A,0.0,0,0,0,0,N/A
2426,car,0.43,324,1288,320,1338,351,N/A,0.0,0,0,0,0,N/A
2427,car,0.55,314,1425,322,1513,379,N/A,0.0,0,0,0,0,N/A
2427,car,0.61,318,1158,315,1203,347,N/A,0.0,0,0,0,0,N/A
2427,car,0.44,324,1288,320,1338,351,N/A,0.0,0,0,0,0,N/A
2428,car,0.55,314,1426,322,1514,379,N/A,0.0,0,0,0,0,N/A
2428,car,0.59,318,1159,315,1204,347,N/A,0.0,0,0,0,0,N/A
2428,car,0.45,324,1287,320,1338,351,N/A,0.0,0,0,0,0,N/A
2428,car,0.40,321,1349,326,1401,358,N/A,0.0,0,0,0,0,N/A
2429,car,0.56,314,1426,322,1513,379,N/A,0.0,0,0,0,0,N/A
2429,car,0.64,318,1159,315,1205,347,N/A,0.0,0,0,0,0,N/A
2429,car,0.44,324,1288,320,1338,351,N/A,0.0,0,0,0,0,N/A
2429,car,0.40,321,1350,326,1401,358,N/A,0.0,0,0,0,0,N/A
2429,car,0.42,307,1245,318,1282,345,N/A,0.0,0,0,0,0,N/A
2430,car,0.56,314,1426,322,1513,379,N/A,0.0,0,0,0,0,N/A
2430,car,0.57,318,1159,315,1206,347,N/A,0.0,0,0,0,0,N/A
2430,car,0.45,324,1288,320,1338,351,N/A,0.0,0,0,0,0,N/A
2430,car,0.41,307,1245,318,1282,345,N/A,0.0,0,0,0,0,N/A
2431,car,0.56,314,1426,322,1513,379,N/A,0.0,0,0,0,0,N/A
2431,car,0.46,318,1160,315,1206,347,N/A,0.0,0,0,0,0,N/A
2431,car,0.46,324,1287,320,1338,351,N/A,0.0,0,0,0,0,N/A
2431,car,0.41,307,1246,319,1282,345,N/A,0.0,0,0,0,0,N/A
2431,car,0.40,321,1350,326,1401,358,N/A,0.0,0,0,0,0,N/A
2432,car,0.56,314,1426,322,1514,379,N/A,0.0,0,0,0,0,N/A
2432,car,0.51,318,1161,314,1206,347,N/A,0.0,0,0,0,0,N/A
2432,car,0.43,324,1288,320,1338,351,N/A,0.0,0,0,0,0,N/A
2432,car,0.41,307,1246,319,1283,345,N/A,0.0,0,0,0,0,N/A
2433,car,0.56,314,1426,322,1514,379,N/A,0.0,0,0,0,0,N/A
2433,car,0.53,318,1161,314,1207,347,N/A,0.0,0,0,0,0,N/A
2433,car,0.41,324,1291,320,1338,351,N/A,0.0,0,0,0,0,N/A
2433,car,0.42,307,1245,319,1282,345,N/A,0.0,0,0,0,0,N/A
2434,car,0.56,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2434,car,0.52,318,1160,314,1208,347,N/A,0.0,0,0,0,0,N/A
2434,car,0.41,324,1293,320,1338,351,N/A,0.0,0,0,0,0,N/A
2434,car,0.43,307,1245,318,1281,345,N/A,0.0,0,0,0,0,N/A
2435,car,0.56,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2435,car,0.48,318,1161,314,1209,348,N/A,0.0,0,0,0,0,N/A
2435,car,0.41,324,1294,320,1338,351,N/A,0.0,0,0,0,0,N/A
2435,car,0.45,307,1244,318,1281,345,N/A,0.0,0,0,0,0,N/A
2436,car,0.56,314,1426,322,1514,379,N/A,0.0,0,0,0,0,N/A
2436,car,0.54,318,1162,314,1209,347,N/A,0.0,0,0,0,0,N/A
2436,car,0.41,324,1295,320,1338,351,N/A,0.0,0,0,0,0,N/A
2436,car,0.47,307,1244,318,1281,345,N/A,0.0,0,0,0,0,N/A
2437,car,0.58,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2437,car,0.60,318,1162,315,1210,347,N/A,0.0,0,0,0,0,N/A
2437,car,0.41,324,1296,320,1339,351,N/A,0.0,0,0,0,0,N/A
2437,car,0.53,307,1244,318,1282,345,N/A,0.0,0,0,0,0,N/A
2437,car,0.41,321,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2438,car,0.57,314,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
2438,car,0.66,318,1162,315,1211,348,N/A,0.0,0,0,0,0,N/A
2438,car,0.40,324,1297,320,1339,351,N/A,0.0,0,0,0,0,N/A
2438,car,0.56,307,1244,318,1283,345,N/A,0.0,0,0,0,0,N/A
2438,car,0.40,321,1350,326,1400,358,N/A,0.0,0,0,0,0,N/A
2439,car,0.57,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2439,car,0.69,318,1161,315,1213,348,N/A,0.0,0,0,0,0,N/A
2439,car,0.43,324,1295,320,1339,351,N/A,0.0,0,0,0,0,N/A
2439,car,0.59,307,1243,318,1283,345,N/A,0.0,0,0,0,0,N/A
2439,car,0.43,321,1349,326,1400,358,N/A,0.0,0,0,0,0,N/A
2440,car,0.57,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2440,car,0.67,318,1161,316,1214,349,N/A,0.0,0,0,0,0,N/A
2440,car,0.42,324,1295,320,1339,351,N/A,0.0,0,0,0,0,N/A
2440,car,0.59,307,1243,319,1283,345,N/A,0.0,0,0,0,0,N/A
2440,car,0.42,321,1349,326,1400,358,N/A,0.0,0,0,0,0,N/A
2440,car,0.76,325,1812,437,1919,582,N/A,0.0,0,0,0,0,N/A
2441,car,0.57,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2441,car,0.69,318,1163,315,1216,349,N/A,0.0,0,0,0,0,N/A
2441,car,0.43,324,1294,320,1339,351,N/A,0.0,0,0,0,0,N/A
2441,car,0.58,307,1243,319,1283,345,N/A,0.0,0,0,0,0,N/A
2441,car,0.43,321,1348,326,1399,358,N/A,0.0,0,0,0,0,N/A
2441,car,0.74,325,1790,435,1919,576,N/A,0.0,0,0,0,0,N/A
2442,car,0.55,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2442,car,0.74,318,1163,316,1218,350,N/A,0.0,0,0,0,0,N/A
2442,car,0.42,324,1294,320,1339,351,N/A,0.0,0,0,0,0,N/A
2442,car,0.60,307,1243,319,1284,345,N/A,0.0,0,0,0,0,N/A
2442,car,0.44,321,1347,326,1399,358,N/A,0.0,0,0,0,0,N/A
2442,car,0.71,325,1765,409,1919,574,N/A,0.0,0,0,0,0,N/A
2443,car,0.57,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2443,car,0.72,318,1164,315,1219,350,N/A,0.0,0,0,0,0,N/A
2443,car,0.43,324,1293,320,1339,351,N/A,0.0,0,0,0,0,N/A
2443,car,0.61,307,1242,318,1284,345,N/A,0.0,0,0,0,0,N/A
2443,car,0.43,321,1348,326,1399,358,N/A,0.0,0,0,0,0,N/A
2443,car,0.68,325,1740,391,1919,573,N/A,0.0,0,0,0,0,N/A
2444,car,0.58,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2444,car,0.67,318,1167,315,1219,349,N/A,0.0,0,0,0,0,N/A
2444,car,0.42,324,1293,320,1339,351,N/A,0.0,0,0,0,0,N/A
2444,car,0.61,307,1241,319,1285,346,N/A,0.0,0,0,0,0,N/A
2444,car,0.42,321,1348,326,1400,358,N/A,0.0,0,0,0,0,N/A
2444,car,0.78,325,1718,364,1919,572,N/A,0.0,0,0,0,0,N/A
2445,car,0.58,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2445,car,0.70,318,1168,315,1220,350,N/A,0.0,0,0,0,0,N/A
2445,car,0.42,324,1293,320,1339,351,N/A,0.0,0,0,0,0,N/A
2445,car,0.62,307,1240,319,1284,346,N/A,0.0,0,0,0,0,N/A
2445,car,0.42,321,1347,326,1399,358,N/A,0.0,0,0,0,0,N/A
2445,car,0.77,325,1696,353,1919,574,N/A,0.0,0,0,0,0,N/A
2446,car,0.58,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2446,car,0.70,318,1167,314,1221,351,N/A,0.0,0,0,0,0,N/A
2446,car,0.44,324,1292,320,1339,351,N/A,0.0,0,0,0,0,N/A
2446,car,0.63,307,1240,319,1284,347,N/A,0.0,0,0,0,0,N/A
2446,car,0.43,321,1348,326,1400,358,N/A,0.0,0,0,0,0,N/A
2446,car,0.81,325,1676,336,1918,574,N/A,0.0,0,0,0,0,N/A
2447,car,0.60,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2447,car,0.68,318,1168,315,1221,350,N/A,0.0,0,0,0,0,N/A
2447,car,0.45,324,1292,320,1339,351,N/A,0.0,0,0,0,0,N/A
2447,car,0.63,307,1238,320,1284,347,N/A,0.0,0,0,0,0,N/A
2447,car,0.43,321,1348,326,1399,358,N/A,0.0,0,0,0,0,N/A
2447,car,0.86,325,1658,335,1918,574,N/A,0.0,0,0,0,0,N/A
2448,car,0.59,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2448,car,0.65,318,1169,314,1222,350,N/A,0.0,0,0,0,0,N/A
2448,car,0.45,324,1292,320,1339,350,N/A,0.0,0,0,0,0,N/A
2448,car,0.61,307,1237,320,1283,347,N/A,0.0,0,0,0,0,N/A
2448,car,0.43,321,1348,326,1399,358,N/A,0.0,0,0,0,0,N/A
2448,car,0.83,325,1640,336,1919,582,N/A,0.0,0,0,0,0,N/A
2449,car,0.60,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2449,car,0.64,318,1170,313,1222,350,N/A,0.0,0,0,0,0,N/A
2449,car,0.44,324,1293,320,1338,351,N/A,0.0,0,0,0,0,N/A
2449,car,0.59,307,1235,321,1282,348,N/A,0.0,0,0,0,0,N/A
2449,car,0.41,321,1353,326,1400,358,N/A,0.0,0,0,0,0,N/A
2449,car,0.90,325,1621,337,1918,583,N/A,0.0,0,0,0,0,N/A
2450,car,0.59,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2450,car,0.67,318,1171,312,1224,351,N/A,0.0,0,0,0,0,N/A
2450,car,0.43,324,1293,320,1338,351,N/A,0.0,0,0,0,0,N/A
2450,car,0.61,307,1233,321,1282,348,N/A,0.0,0,0,0,0,N/A
2450,car,0.91,325,1604,337,1918,577,N/A,0.0,0,0,0,0,N/A
2451,car,0.60,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2451,car,0.61,318,1170,312,1226,352,N/A,0.0,0,0,0,0,N/A
2451,car,0.43,324,1292,320,1338,350,N/A,0.0,0,0,0,0,N/A
2451,car,0.60,307,1233,321,1281,348,N/A,0.0,0,0,0,0,N/A
2451,car,0.89,325,1591,338,1918,570,N/A,0.0,0,0,0,0,N/A
2451,car,0.41,321,1356,326,1401,358,N/A,0.0,0,0,0,0,N/A
2452,car,0.59,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2452,car,0.52,318,1170,312,1226,352,N/A,0.0,0,0,0,0,N/A
