fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
284,persona,0.13321081,18,275,234,314,313,0,,,,,,
285,persona,0.7803874,9,632,226,779,509,0,,,,,,
285,persona,0.4404389,14,272,235,324,322,0,,,,,,
285,persona,0.12345394,18,275,234,314,313,0,,,,,,
286,persona,0.74738324,9,640,226,788,507,0,,,,,,
286,persona,0.443546,14,272,236,324,323,0,,,,,,
286,persona,0.13502172,18,275,234,314,314,0,,,,,,
287,persona,0.7483042,9,648,225,801,502,0,,,,,,
287,persona,0.43444493,14,272,236,324,322,0,,,,,,
287,persona,0.13580179,18,276,234,314,313,0,,,,,,
288,persona,0.8161471,9,656,224,815,515,0,,,,,,
288,persona,0.4262604,14,272,236,324,322,0,,,,,,
288,persona,0.12785652,18,275,234,314,313,0,,,,,,
289,persona,0.83020467,9,666,225,826,523,0,,,,,,
289,persona,0.41528493,14,273,234,322,321,0,,,,,,
290,persona,0.79221696,9,675,228,839,527,0,,,,,,
290,persona,0.3830334,14,273,233,322,320,0,,,,,,
291,persona,0.75711155,9,685,225,854,536,0,,,,,,
291,persona,0.37921685,14,274,233,321,320,0,,,,,,
292,persona,0.7964974,9,696,222,868,536,0,,,,,,
292,persona,0.3780299,14,274,233,321,320,0,,,,,,
293,persona,0.72478485,9,708,225,881,544,0,,,,,,
293,persona,0.39054987,14,273,234,322,321,0,,,,,,
294,persona,0.7670471,9,718,224,898,554,0,,,,,,
294,persona,0.390314,14,273,235,323,321,0,,,,,,
295,persona,0.73851556,9,729,223,914,557,0,,,,,,
295,persona,0.3926435,14,273,234,322,320,0,,,,,,
296,persona,0.7426686,9,742,218,931,561,0,,,,,,
296,persona,0.3842051,14,274,233,321,320,0,,,,,,
297,persona,0.81694114,9,754,216,949,577,0,,,,,,
297,persona,0.38329282,14,274,233,320,320,0,,,,,,
298,persona,0.8265145,9,767,218,965,579,0,,,,,,
298,persona,0.3872844,14,274,233,320,320,0,,,,,,
299,persona,0.8178339,9,781,219,987,581,0,,,,,,
299,persona,0.38434622,14,274,233,320,320,0,,,,,,
300,persona,0.831798,9,794,220,1011,592,0,,,,,,
300,persona,0.3847687,14,274,233,320,320,0,,,,,,
301,persona,0.8089949,9,809,217,1034,606,0,,,,,,
301,persona,0.3573724,14,274,233,319,320,0,,,,,,
302,persona,0.8560297,9,823,222,1063,566,0,,,,,,
302,persona,0.32624897,14,274,233,319,320,0,,,,,,
303,persona,0.882646,9,839,225,1090,591,0,,,,,,
303,persona,0.32331952,14,274,233,318,320,0,,,,,,
304,persona,0.87397665,9,858,224,1120,616,0,,,,,,
304,persona,0.33840024,14,274,233,319,320,0,,,,,,
305,persona,0.8643222,9,879,225,1150,640,0,,,,,,
305,persona,0.3261164,14,274,233,319,320,0,,,,,,
306,persona,0.8826946,9,898,227,1186,666,0,,,,,,
306,persona,0.315501,14,274,233,318,320,0,,,,,,
307,persona,0.8842975,9,921,229,1215,683,0,,,,,,
307,persona,0.31231236,14,274,233,318,320,0,,,,,,
308,persona,0.8991444,9,943,230,1256,705,0,,,,,,
308,persona,0.3011802,14,274,233,318,320,0,,,,,,
309,persona,0.8983594,9,967,222,1279,713,0,,,,,,
309,persona,0.28516102,14,274,233,318,320,0,,,,,,
310,persona,0.90792346,9,993,216,1280,716,0,,,,,,
310,persona,0.27920905,14,274,233,317,320,0,,,,,,
311,persona,0.91299677,9,1020,218,1280,718,0,,,,,,
311,persona,0.28457972,14,274,233,317,320,0,,,,,,
312,persona,0.89966214,9,1051,217,1280,718,0,,,,,,
312,persona,0.28319275,14,274,233,317,320,0,,,,,,
313,persona,0.8355651,9,1080,253,1280,720,0,,,,,,
313,persona,0.3571407,14,274,233,318,319,0,,,,,,
314,persona,0.41628173,9,1113,221,1280,719,0,,,,,,
314,persona,0.33873826,14,274,233,318,319,0,,,,,,
315,persona,0.33941802,14,274,233,318,319,0,,,,,,
316,persona,0.33963013,14,274,233,318,319,0,,,,,,
317,persona,0.3427302,14,274,233,318,319,0,,,,,,
318,persona,0.3439423,14,273,233,318,319,0,,,,,,
319,persona,0.34415933,14,273,233,318,319,0,,,,,,
320,persona,0.345005,14,273,233,318,319,0,,,,,,
321,persona,0.34644866,14,273,233,318,320,0,,,,,,
322,persona,0.34502795,14,273,233,319,320,0,,,,,,
323,persona,0.34834445,14,273,233,319,320,0,,,,,,
324,persona,0.35010347,14,273,233,319,320,0,,,,,,
325,persona,0.40876472,14,274,232,319,319,0,,,,,,
326,persona,0.42942342,14,274,232,320,319,0,,,,,,
327,persona,0.42810705,14,274,232,320,319,0,,,,,,
328,persona,0.4369287,14,274,232,320,319,0,,,,,,
329,persona,0.4378195,14,274,232,320,319,0,,,,,,
330,persona,0.4266709,14,274,232,320,319,0,,,,,,
331,persona,0.4264525,14,275,232,320,319,0,,,,,,
332,persona,0.43302152,14,274,232,320,319,0,,,,,,
333,persona,0.43836716,14,274,232,321,319,0,,,,,,
334,persona,0.43846118,14,274,232,321,319,0,,,,,,
335,persona,0.44070277,14,274,232,321,319,0,,,,,,
336,persona,0.44004777,14,274,232,321,319,0,,,,,,
337,persona,0.41411203,14,274,232,321,319,0,,,,,,
338,persona,0.41966936,14,274,232,321,319,0,,,,,,
339,persona,0.41499642,14,274,232,321,319,0,,,,,,
340,persona,0.4154262,14,274,232,321,319,0,,,,,,
341,persona,0.41704002,14,274,232,321,319,0,,,,,,
342,persona,0.41788423,14,274,232,321,319,0,,,,,,
343,persona,0.41475254,14,274,232,321,319,0,,,,,,
344,persona,0.4134819,14,274,232,321,319,0,,,,,,
345,persona,0.4137216,14,274,232,321,319,0,,,,,,
346,persona,0.41070673,14,274,232,321,319,0,,,,,,
347,persona,0.41962767,14,274,232,321,319,0,,,,,,
348,persona,0.41951612,14,274,232,321,319,0,,,,,,
349,persona,0.3809323,14,274,232,320,319,0,,,,,,
350,persona,0.38844967,14,274,232,319,319,0,,,,,,
351,persona,0.3817059,14,274,232,319,319,0,,,,,,
352,persona,0.41163543,14,273,233,322,321,0,,,,,,
353,persona,0.41287497,14,273,233,323,322,0,,,,,,
354,persona,0.42242846,14,273,233,323,322,0,,,,,,
355,persona,0.36764094,14,273,233,323,322,0,,,,,,
356,persona,0.36633506,14,273,233,323,322,0,,,,,,
357,persona,0.36653823,14,273,233,323,322,0,,,,,,
358,persona,0.36645168,14,273,233,323,322,0,,,,,,
359,persona,0.3611751,14,273,233,323,322,0,,,,,,
360,persona,0.36448655,14,273,233,322,322,0,,,,,,
361,persona,0.39763138,14,272,233,324,322,0,,,,,,
362,persona,0.35869262,14,272,233,324,322,0,,,,,,
363,persona,0.35580727,14,272,233,324,322,0,,,,,,
364,persona,0.35740727,14,272,233,324,322,0,,,,,,
365,persona,0.3573402,14,272,233,324,322,0,,,,,,
366,persona,0.36566728,14,272,233,324,322,0,,,,,,
367,persona,0.3511704,14,272,233,324,322,0,,,,,,
368,persona,0.36855987,14,272,232,324,322,0,,,,,,
369,persona,0.3635728,14,272,232,324,322,0,,,,,,
370,persona,0.3588049,14,272,232,324,322,0,,,,,,
371,persona,0.37455672,14,272,232,324,322,0,,,,,,
372,persona,0.3696083,14,272,232,324,322,0,,,,,,
373,persona,0.32325637,14,273,232,324,321,0,,,,,,
373,persona,0.31772745,45,280,231,312,291,0,,,,,,
374,persona,0.35073248,14,273,232,324,322,0,,,,,,
374,persona,0.3003918,45,280,231,312,290,0,,,,,,
375,persona,0.35425955,14,273,232,324,322,0,,,,,,
375,persona,0.30161917,45,280,231,312,290,0,,,,,,
